Date,Strategy,BH
2014-02-05 00:00:00 UTC,10000.00,10000.00
2014-02-06 00:00:00 UTC,10000.00,9982.63
2014-02-07 00:00:00 UTC,10000.00,8554.53
2014-02-08 00:00:00 UTC,10000.00,8627.59
2014-02-09 00:00:00 UTC,10000.00,9259.51
2014-02-10 00:00:00 UTC,10000.00,9093.26
2014-02-11 00:00:00 UTC,10000.00,12320.44
2014-02-12 00:00:00 UTC,9990.00,14366.60
2014-02-13 00:00:00 UTC,9319.07,13401.73
2014-02-14 00:00:00 UTC,8566.07,12318.84
2014-02-15 00:00:00 UTC,7750.44,11145.90
2014-02-16 00:00:00 UTC,7574.39,10892.72
2014-02-17 00:00:00 UTC,7316.54,10521.90
2014-02-18 00:00:00 UTC,7185.42,10333.33
2014-02-19 00:00:00 UTC,7309.39,10511.62
2014-02-20 00:00:00 UTC,6612.18,9518.48
2014-02-21 00:00:00 UTC,6612.18,9104.24
2014-02-22 00:00:00 UTC,6612.18,9645.26
2014-02-23 00:00:00 UTC,6612.18,9150.86
2014-02-24 00:00:00 UTC,6612.18,8361.76
2014-02-25 00:00:00 UTC,6612.18,7325.22
2014-02-26 00:00:00 UTC,6612.18,8549.57
2014-02-27 00:00:00 UTC,6612.18,8855.02
2014-02-28 00:00:00 UTC,6612.18,8211.90
2014-03-01 00:00:00 UTC,6612.18,8135.18
2014-03-02 00:00:00 UTC,6612.18,7306.92
2014-03-03 00:00:00 UTC,6612.18,8087.10
2014-03-04 00:00:00 UTC,6612.18,8345.92
2014-03-05 00:00:00 UTC,6612.18,7966.87
2014-03-06 00:00:00 UTC,6612.18,8171.44
2014-03-07 00:00:00 UTC,6612.18,7704.78
2014-03-08 00:00:00 UTC,6612.18,7132.07
2014-03-09 00:00:00 UTC,6612.18,6409.74
2014-03-10 00:00:00 UTC,6612.18,6660.95
2014-03-11 00:00:00 UTC,6612.18,6008.77
2014-03-12 00:00:00 UTC,6612.18,5740.42
2014-03-13 00:00:00 UTC,6612.18,7017.81
2014-03-14 00:00:00 UTC,6612.18,6674.24
2014-03-15 00:00:00 UTC,6612.18,6615.74
2014-03-16 00:00:00 UTC,6612.18,6374.72
2014-03-17 00:00:00 UTC,6612.18,6131.70
2014-03-18 00:00:00 UTC,6612.18,5863.45
2014-03-19 00:00:00 UTC,6612.18,6009.47
2014-03-20 00:00:00 UTC,6612.18,5825.45
2014-03-21 00:00:00 UTC,6612.18,5482.93
2014-03-22 00:00:00 UTC,6612.18,5277.43
2014-03-23 00:00:00 UTC,6612.18,5205.35
2014-03-24 00:00:00 UTC,6612.18,5332.05
2014-03-25 00:00:00 UTC,6612.18,5141.39
2014-03-26 00:00:00 UTC,6612.18,4916.72
2014-03-27 00:00:00 UTC,6612.18,4163.18
2014-03-28 00:00:00 UTC,6612.18,4036.06
2014-03-29 00:00:00 UTC,6612.18,4686.62
2014-03-30 00:00:00 UTC,6612.18,4045.97
2014-03-31 00:00:00 UTC,6612.18,3827.19
2014-04-01 00:00:00 UTC,6612.18,4085.01
2014-04-02 00:00:00 UTC,6612.18,3633.43
2014-04-03 00:00:00 UTC,6612.18,3372.25
2014-04-04 00:00:00 UTC,6612.18,3556.81
2014-04-05 00:00:00 UTC,6612.18,3647.75
2014-04-06 00:00:00 UTC,6612.18,3545.19
2014-04-07 00:00:00 UTC,6612.18,3503.23
2014-04-08 00:00:00 UTC,6612.18,3466.40
2014-04-09 00:00:00 UTC,6612.18,3320.33
2014-04-10 00:00:00 UTC,6612.18,2474.32
2014-04-11 00:00:00 UTC,6612.18,3264.41
2014-04-12 00:00:00 UTC,6612.18,3140.90
2014-04-13 00:00:00 UTC,6612.18,2876.96
2014-04-14 00:00:00 UTC,6612.18,3382.11
2014-04-15 00:00:00 UTC,6612.18,4398.72
2014-04-16 00:00:00 UTC,6612.18,5362.14
2014-04-17 00:00:00 UTC,6612.18,4746.20
2014-04-18 00:00:00 UTC,6612.18,4481.68
2014-04-19 00:00:00 UTC,6612.18,4853.07
2014-04-20 00:00:00 UTC,6612.18,4736.32
2014-04-21 00:00:00 UTC,6612.18,4617.02
2014-04-22 00:00:00 UTC,6612.18,4359.03
2014-04-23 00:00:00 UTC,6612.18,4308.76
2014-04-24 00:00:00 UTC,6612.18,4330.74
2014-04-25 00:00:00 UTC,6612.18,3810.25
2014-04-26 00:00:00 UTC,6612.18,3595.80
2014-04-27 00:00:00 UTC,6612.18,3403.25
2014-04-28 00:00:00 UTC,6612.18,3595.20
2014-04-29 00:00:00 UTC,6612.18,3748.77
2014-04-30 00:00:00 UTC,6612.18,3831.18
2014-05-01 00:00:00 UTC,6612.18,3883.42
2014-05-02 00:00:00 UTC,6612.18,3682.91
2014-05-03 00:00:00 UTC,6612.18,3472.24
2014-05-04 00:00:00 UTC,6612.18,3603.77
2014-05-05 00:00:00 UTC,6612.18,3465.27
2014-05-06 00:00:00 UTC,6612.18,3414.08
2014-05-07 00:00:00 UTC,6612.18,3581.31
2014-05-08 00:00:00 UTC,6612.18,3532.20
2014-05-09 00:00:00 UTC,6612.18,3682.20
2014-05-10 00:00:00 UTC,6612.18,3688.97
2014-05-11 00:00:00 UTC,6612.18,3457.00
2014-05-12 00:00:00 UTC,6612.18,3413.11
2014-05-13 00:00:00 UTC,6612.18,3431.78
2014-05-14 00:00:00 UTC,6612.18,3452.41
2014-05-15 00:00:00 UTC,6612.18,3384.74
2014-05-16 00:00:00 UTC,6612.18,3391.71
2014-05-17 00:00:00 UTC,6612.18,3396.95
2014-05-18 00:00:00 UTC,6612.18,3350.61
2014-05-19 00:00:00 UTC,6612.18,3381.84
2014-05-20 00:00:00 UTC,6612.18,3498.99
2014-05-21 00:00:00 UTC,6612.18,3463.27
2014-05-22 00:00:00 UTC,6612.18,3265.03
2014-05-23 00:00:00 UTC,6612.18,3156.82
2014-05-24 00:00:00 UTC,6612.18,3268.16
2014-05-25 00:00:00 UTC,6612.18,3166.79
2014-05-26 00:00:00 UTC,6612.18,3002.97
2014-05-27 00:00:00 UTC,6612.18,2950.40
2014-05-28 00:00:00 UTC,6612.18,2961.17
2014-05-29 00:00:00 UTC,6612.18,2971.63
2014-05-30 00:00:00 UTC,6612.18,2650.21
2014-05-31 00:00:00 UTC,6612.18,2552.89
2014-06-01 00:00:00 UTC,6612.18,3170.30
2014-06-02 00:00:00 UTC,6612.18,3000.71
2014-06-03 00:00:00 UTC,6612.18,2949.11
2014-06-04 00:00:00 UTC,6612.18,2784.55
2014-06-05 00:00:00 UTC,6612.18,2757.73
2014-06-06 00:00:00 UTC,6612.18,2767.47
2014-06-07 00:00:00 UTC,6612.18,2730.95
2014-06-08 00:00:00 UTC,6612.18,2772.88
2014-06-09 00:00:00 UTC,6612.18,2747.31
2014-06-10 00:00:00 UTC,6612.18,2917.64
2014-06-11 00:00:00 UTC,6612.18,3168.16
2014-06-12 00:00:00 UTC,6612.18,2765.63
2014-06-13 00:00:00 UTC,6612.18,2854.46
2014-06-14 00:00:00 UTC,6612.18,2735.99
2014-06-15 00:00:00 UTC,6612.18,2800.35
2014-06-16 00:00:00 UTC,6612.18,2663.50
2014-06-17 00:00:00 UTC,6612.18,2729.30
2014-06-18 00:00:00 UTC,6612.18,2669.92
2014-06-19 00:00:00 UTC,6612.18,2668.24
2014-06-20 00:00:00 UTC,6612.18,2645.88
2014-06-21 00:00:00 UTC,6612.18,2588.84
2014-06-22 00:00:00 UTC,6612.18,2537.40
2014-06-23 00:00:00 UTC,6612.18,2484.89
2014-06-24 00:00:00 UTC,6612.18,2340.74
2014-06-25 00:00:00 UTC,6612.18,1981.60
2014-06-26 00:00:00 UTC,6612.18,2247.37
2014-06-27 00:00:00 UTC,6612.18,2211.38
2014-06-28 00:00:00 UTC,6612.18,2070.31
2014-06-29 00:00:00 UTC,6612.18,2015.31
2014-06-30 00:00:00 UTC,6612.18,2024.94
2014-07-01 00:00:00 UTC,6612.18,1970.15
2014-07-02 00:00:00 UTC,6612.18,1685.46
2014-07-03 00:00:00 UTC,6612.18,1641.64
2014-07-04 00:00:00 UTC,6612.18,1762.16
2014-07-05 00:00:00 UTC,6612.18,1683.57
2014-07-06 00:00:00 UTC,6612.18,1770.10
2014-07-07 00:00:00 UTC,6612.18,1700.05
2014-07-08 00:00:00 UTC,6612.18,1979.19
2014-07-09 00:00:00 UTC,6612.18,2136.56
2014-07-10 00:00:00 UTC,6612.18,2030.51
2014-07-11 00:00:00 UTC,6612.18,2053.72
2014-07-12 00:00:00 UTC,6612.18,2072.07
2014-07-13 00:00:00 UTC,6612.18,2033.55
2014-07-14 00:00:00 UTC,6612.18,1941.40
2014-07-15 00:00:00 UTC,6612.18,1905.01
2014-07-16 00:00:00 UTC,6612.18,1782.63
2014-07-17 00:00:00 UTC,6612.18,1960.49
2014-07-18 00:00:00 UTC,6612.18,1866.74
2014-07-19 00:00:00 UTC,6612.18,1817.98
2014-07-20 00:00:00 UTC,6612.18,1800.84
2014-07-21 00:00:00 UTC,6612.18,1766.65
2014-07-22 00:00:00 UTC,6612.18,1649.70
2014-07-23 00:00:00 UTC,6612.18,1692.41
2014-07-24 00:00:00 UTC,6612.18,1616.85
2014-07-25 00:00:00 UTC,6612.18,1614.89
2014-07-26 00:00:00 UTC,6612.18,1553.77
2014-07-27 00:00:00 UTC,6612.18,1655.30
2014-07-28 00:00:00 UTC,6612.18,1551.10
2014-07-29 00:00:00 UTC,6612.18,1595.05
2014-07-30 00:00:00 UTC,6612.18,1492.37
2014-07-31 00:00:00 UTC,6612.18,1576.36
2014-08-01 00:00:00 UTC,6612.18,1594.70
2014-08-02 00:00:00 UTC,6612.18,1571.67
2014-08-03 00:00:00 UTC,6612.18,1526.74
2014-08-04 00:00:00 UTC,6612.18,1527.64
2014-08-05 00:00:00 UTC,6612.18,1419.06
2014-08-06 00:00:00 UTC,6612.18,1365.44
2014-08-07 00:00:00 UTC,6612.18,1359.99
2014-08-08 00:00:00 UTC,6612.18,1271.25
2014-08-09 00:00:00 UTC,6612.18,1267.99
2014-08-10 00:00:00 UTC,6612.18,1138.63
2014-08-11 00:00:00 UTC,6612.18,1079.07
2014-08-12 00:00:00 UTC,6612.18,1124.13
2014-08-13 00:00:00 UTC,6612.18,1092.71
2014-08-14 00:00:00 UTC,6612.18,1107.00
2014-08-15 00:00:00 UTC,6612.18,902.91
2014-08-16 00:00:00 UTC,6612.18,1027.56
2014-08-17 00:00:00 UTC,6612.18,949.59
2014-08-18 00:00:00 UTC,6612.18,808.47
2014-08-19 00:00:00 UTC,6612.18,878.28
2014-08-20 00:00:00 UTC,6612.18,992.60
2014-08-21 00:00:00 UTC,6612.18,991.67
2014-08-22 00:00:00 UTC,6612.18,948.25
2014-08-23 00:00:00 UTC,6612.18,906.85
2014-08-24 00:00:00 UTC,6612.18,935.43
2014-08-25 00:00:00 UTC,6612.18,853.95
2014-08-26 00:00:00 UTC,6612.18,1140.42
2014-08-27 00:00:00 UTC,6612.18,1051.87
2014-08-28 00:00:00 UTC,6612.18,1009.48
2014-08-29 00:00:00 UTC,6612.18,977.65
2014-08-30 00:00:00 UTC,6612.18,1020.63
2014-08-31 00:00:00 UTC,6612.18,1011.39
2014-09-01 00:00:00 UTC,6612.18,988.48
2014-09-02 00:00:00 UTC,6612.18,983.53
2014-09-03 00:00:00 UTC,6612.18,1046.02
2014-09-04 00:00:00 UTC,6612.18,1207.17
2014-09-05 00:00:00 UTC,6612.18,1259.19
2014-09-06 00:00:00 UTC,6612.18,1580.47
2014-09-07 00:00:00 UTC,6612.18,1426.69
2014-09-08 00:00:00 UTC,6612.18,1350.48
2014-09-09 00:00:00 UTC,6612.18,1485.50
2014-09-10 00:00:00 UTC,6612.18,1422.99
2014-09-11 00:00:00 UTC,6612.18,1583.18
2014-09-12 00:00:00 UTC,6612.18,1577.03
2014-09-13 00:00:00 UTC,6605.57,1994.93
2014-09-14 00:00:00 UTC,8402.30,2537.55
2014-09-15 00:00:00 UTC,8216.03,2481.30
2014-09-16 00:00:00 UTC,7194.92,2172.92
2014-09-17 00:00:00 UTC,6752.29,2039.24
2014-09-18 00:00:00 UTC,7471.40,2256.41
2014-09-19 00:00:00 UTC,6959.41,2101.79
2014-09-20 00:00:00 UTC,7379.71,2228.72
2014-09-21 00:00:00 UTC,7202.32,2175.15
2014-09-22 00:00:00 UTC,7425.17,2242.45
2014-09-23 00:00:00 UTC,7868.37,2376.30
2014-09-24 00:00:00 UTC,8778.63,2651.21
2014-09-25 00:00:00 UTC,9347.92,2823.14
2014-09-26 00:00:00 UTC,11300.93,3412.96
2014-09-27 00:00:00 UTC,9493.34,2867.05
2014-09-28 00:00:00 UTC,9905.66,2991.58
2014-09-29 00:00:00 UTC,9909.89,2992.85
2014-09-30 00:00:00 UTC,10067.13,3040.34
2014-10-01 00:00:00 UTC,9209.77,2781.41
2014-10-02 00:00:00 UTC,8342.36,2519.45
2014-10-03 00:00:00 UTC,8090.63,2443.42
2014-10-04 00:00:00 UTC,7416.37,2239.80
2014-10-05 00:00:00 UTC,6924.15,2091.14
2014-10-06 00:00:00 UTC,7402.13,2235.49
2014-10-07 00:00:00 UTC,7401.79,2235.39
2014-10-08 00:00:00 UTC,7307.87,2207.03
2014-10-09 00:00:00 UTC,7316.50,2209.63
2014-10-10 00:00:00 UTC,6773.82,2045.74
2014-10-11 00:00:00 UTC,7016.90,2119.15
2014-10-12 00:00:00 UTC,7347.71,2219.06
2014-10-13 00:00:00 UTC,7164.70,2163.79
2014-10-14 00:00:00 UTC,7138.97,2156.02
2014-10-15 00:00:00 UTC,6850.70,2068.96
2014-10-16 00:00:00 UTC,6463.49,1952.02
2014-10-17 00:00:00 UTC,6277.99,1895.99
2014-10-18 00:00:00 UTC,6433.31,1942.90
2014-10-19 00:00:00 UTC,6005.79,1813.79
2014-10-20 00:00:00 UTC,5792.20,1749.28
2014-10-21 00:00:00 UTC,5753.93,1737.73
2014-10-22 00:00:00 UTC,6394.08,1931.05
2014-10-23 00:00:00 UTC,6192.83,1870.28
2014-10-24 00:00:00 UTC,6310.15,1905.71
2014-10-25 00:00:00 UTC,6261.47,1891.01
2014-10-26 00:00:00 UTC,6239.77,1884.45
2014-10-27 00:00:00 UTC,6249.02,1887.25
2014-10-28 00:00:00 UTC,6407.25,1935.03
2014-10-29 00:00:00 UTC,6026.61,1820.08
2014-10-30 00:00:00 UTC,6034.90,1822.58
2014-10-31 00:00:00 UTC,5937.84,1793.27
2014-11-01 00:00:00 UTC,5608.89,1693.92
2014-11-02 00:00:00 UTC,5518.48,1666.62
2014-11-03 00:00:00 UTC,5393.38,1628.84
2014-11-04 00:00:00 UTC,5278.40,1594.11
2014-11-05 00:00:00 UTC,5499.16,1660.78
2014-11-06 00:00:00 UTC,5707.69,1723.76
2014-11-07 00:00:00 UTC,5472.81,1652.83
2014-11-08 00:00:00 UTC,5486.64,1657.00
2014-11-09 00:00:00 UTC,5571.12,1682.52
2014-11-10 00:00:00 UTC,5495.82,1659.78
2014-11-11 00:00:00 UTC,5559.38,1678.97
2014-11-12 00:00:00 UTC,5951.07,1797.26
2014-11-13 00:00:00 UTC,6188.26,1868.90
2014-11-14 00:00:00 UTC,5994.59,1810.41
2014-11-15 00:00:00 UTC,5682.85,1716.26
2014-11-16 00:00:00 UTC,5648.00,1705.73
2014-11-17 00:00:00 UTC,5597.52,1690.49
2014-11-18 00:00:00 UTC,5359.24,1618.53
2014-11-19 00:00:00 UTC,5388.58,1627.39
2014-11-20 00:00:00 UTC,5225.97,1578.28
2014-11-21 00:00:00 UTC,5216.84,1575.52
2014-11-22 00:00:00 UTC,5381.96,1625.39
2014-11-23 00:00:00 UTC,6352.62,1918.53
2014-11-24 00:00:00 UTC,6208.70,1875.07
2014-11-25 00:00:00 UTC,6139.93,1854.30
2014-11-26 00:00:00 UTC,5906.01,1783.65
2014-11-27 00:00:00 UTC,6131.32,1851.70
2014-11-28 00:00:00 UTC,6213.82,1876.61
2014-11-29 00:00:00 UTC,6092.27,1839.91
2014-11-30 00:00:00 UTC,6093.80,1840.37
2014-12-01 00:00:00 UTC,6063.27,1831.15
2014-12-02 00:00:00 UTC,5999.83,1811.99
2014-12-03 00:00:00 UTC,5944.63,1795.32
2014-12-04 00:00:00 UTC,5723.78,1728.62
2014-12-05 00:00:00 UTC,5898.78,1781.47
2014-12-06 00:00:00 UTC,5765.84,1741.32
2014-12-07 00:00:00 UTC,5737.90,1732.89
2014-12-08 00:00:00 UTC,5532.66,1670.90
2014-12-09 00:00:00 UTC,5300.64,1600.83
2014-12-10 00:00:00 UTC,5255.60,1587.23
2014-12-11 00:00:00 UTC,5149.37,1555.14
2014-12-12 00:00:00 UTC,5179.84,1564.35
2014-12-13 00:00:00 UTC,5067.30,1530.36
2014-12-14 00:00:00 UTC,4893.62,1477.91
2014-12-15 00:00:00 UTC,4718.33,1424.97
2014-12-16 00:00:00 UTC,4366.54,1320.04
2014-12-17 00:00:00 UTC,4366.54,1375.48
2014-12-18 00:00:00 UTC,4366.54,1333.73
2014-12-19 00:00:00 UTC,4366.54,1472.77
2014-12-20 00:00:00 UTC,4366.54,1569.88
2014-12-21 00:00:00 UTC,4366.54,1463.61
2014-12-22 00:00:00 UTC,4366.54,1480.49
2014-12-23 00:00:00 UTC,4366.54,1475.60
2014-12-24 00:00:00 UTC,4366.54,1427.46
2014-12-25 00:00:00 UTC,4366.54,1402.98
2014-12-26 00:00:00 UTC,4366.54,1453.18
2014-12-27 00:00:00 UTC,4366.54,1389.46
2014-12-28 00:00:00 UTC,4366.54,1391.95
2014-12-29 00:00:00 UTC,4366.54,1379.69
2014-12-30 00:00:00 UTC,4366.54,1358.08
2014-12-31 00:00:00 UTC,4366.54,1413.45
2015-01-01 00:00:00 UTC,4366.54,1395.14
2015-01-02 00:00:00 UTC,4366.54,1398.28
2015-01-03 00:00:00 UTC,4366.54,1278.59
2015-01-04 00:00:00 UTC,4366.54,1204.83
2015-01-05 00:00:00 UTC,4366.54,1221.59
2015-01-06 00:00:00 UTC,4366.54,1287.55
2015-01-07 00:00:00 UTC,4366.54,1321.81
2015-01-08 00:00:00 UTC,4366.54,1288.53
2015-01-09 00:00:00 UTC,4366.54,1302.90
2015-01-10 00:00:00 UTC,4366.54,1247.23
2015-01-11 00:00:00 UTC,4366.54,1223.81
2015-01-12 00:00:00 UTC,4366.54,1195.41
2015-01-13 00:00:00 UTC,4366.54,1020.78
2015-01-14 00:00:00 UTC,4366.54,869.80
2015-01-15 00:00:00 UTC,4366.54,1070.52
2015-01-16 00:00:00 UTC,4366.54,1071.37
2015-01-17 00:00:00 UTC,4366.54,1032.58
2015-01-18 00:00:00 UTC,4366.54,1052.13
2015-01-19 00:00:00 UTC,4366.54,1070.43
2015-01-20 00:00:00 UTC,4366.54,1075.01
2015-01-21 00:00:00 UTC,4366.54,1166.65
2015-01-22 00:00:00 UTC,4366.54,1180.72
2015-01-23 00:00:00 UTC,4366.54,1187.24
2015-01-24 00:00:00 UTC,4366.54,1264.94
2015-01-25 00:00:00 UTC,4366.54,1277.81
2015-01-26 00:00:00 UTC,4366.54,1244.03
2015-01-27 00:00:00 UTC,4366.54,1215.11
2015-01-29 00:00:00 UTC,4366.54,1103.90
2015-01-30 00:00:00 UTC,4366.54,1081.22
2015-01-31 00:00:00 UTC,4366.54,1054.12
2015-02-01 00:00:00 UTC,4366.54,1095.15
2015-02-02 00:00:00 UTC,4366.54,1149.21
2015-02-03 00:00:00 UTC,4366.54,1111.19
2015-02-04 00:00:00 UTC,4366.54,1106.27
2015-02-05 00:00:00 UTC,4366.54,1064.82
2015-02-06 00:00:00 UTC,4366.54,1098.11
2015-02-07 00:00:00 UTC,4366.54,1105.16
2015-02-08 00:00:00 UTC,4366.54,1079.21
2015-02-09 00:00:00 UTC,4366.54,1070.87
2015-02-10 00:00:00 UTC,4366.54,1065.32
2015-02-11 00:00:00 UTC,4366.54,1054.71
2015-02-12 00:00:00 UTC,4366.54,1072.16
2015-02-13 00:00:00 UTC,4366.54,1088.90
2015-02-14 00:00:00 UTC,4366.54,1147.22
2015-02-15 00:00:00 UTC,4366.54,1075.24
2015-02-16 00:00:00 UTC,4366.54,1097.28
2015-02-17 00:00:00 UTC,4366.54,1109.60
2015-02-18 00:00:00 UTC,4366.54,1075.47
2015-02-19 00:00:00 UTC,4366.54,1098.90
2015-02-20 00:00:00 UTC,4366.54,1089.22
2015-02-21 00:00:00 UTC,4366.54,1092.01
2015-02-22 00:00:00 UTC,4366.54,1068.27
2015-02-23 00:00:00 UTC,4366.54,1073.08
2015-02-24 00:00:00 UTC,4366.54,1076.98
2015-02-25 00:00:00 UTC,4366.54,1084.71
2015-02-26 00:00:00 UTC,4366.54,1084.24
2015-02-27 00:00:00 UTC,4366.54,1110.23
2015-02-28 00:00:00 UTC,4366.54,1101.41
2015-03-01 00:00:00 UTC,4366.54,1111.49
2015-03-02 00:00:00 UTC,4366.54,1107.45
2015-03-03 00:00:00 UTC,4366.54,1091.17
2015-03-04 00:00:00 UTC,4366.54,1087.58
2015-03-05 00:00:00 UTC,4366.54,1068.19
2015-03-06 00:00:00 UTC,4366.54,1071.13
2015-03-07 00:00:00 UTC,4366.54,1068.80
2015-03-08 00:00:00 UTC,4366.54,1065.66
2015-03-09 00:00:00 UTC,4366.54,1085.03
2015-03-10 00:00:00 UTC,4366.54,1059.39
2015-03-11 00:00:00 UTC,4366.54,1090.60
2015-03-12 00:00:00 UTC,4366.54,1082.33
2015-03-13 00:00:00 UTC,4366.54,1070.66
2015-03-14 00:00:00 UTC,4366.54,1085.42
2015-03-15 00:00:00 UTC,4366.54,1078.20
2015-03-16 00:00:00 UTC,4366.54,1099.28
2015-03-17 00:00:00 UTC,4366.54,1091.86
2015-03-18 00:00:00 UTC,4366.54,997.90
2015-03-19 00:00:00 UTC,4366.54,1017.63
2015-03-20 00:00:00 UTC,4366.54,1004.68
2015-03-21 00:00:00 UTC,4366.54,996.45
2015-03-22 00:00:00 UTC,4366.54,1006.68
2015-03-23 00:00:00 UTC,4366.54,1040.99
2015-03-24 00:00:00 UTC,4366.54,985.02
2015-03-25 00:00:00 UTC,4366.54,991.44
2015-03-26 00:00:00 UTC,4366.54,999.92
2015-03-27 00:00:00 UTC,4366.54,970.67
2015-03-28 00:00:00 UTC,4366.54,993.35
2015-03-29 00:00:00 UTC,4366.54,960.73
2015-03-30 00:00:00 UTC,4366.54,960.92
2015-03-31 00:00:00 UTC,4366.54,948.84
2015-04-01 00:00:00 UTC,4366.54,961.67
2015-04-02 00:00:00 UTC,4366.54,967.37
2015-04-03 00:00:00 UTC,4366.54,968.71
2015-04-04 00:00:00 UTC,4366.54,959.90
2015-04-05 00:00:00 UTC,4366.54,953.06
2015-04-06 00:00:00 UTC,4366.54,937.49
2015-04-07 00:00:00 UTC,4366.54,920.06
2015-04-08 00:00:00 UTC,4366.54,885.08
2015-04-09 00:00:00 UTC,4366.54,877.15
2015-04-10 00:00:00 UTC,4366.54,855.24
2015-04-11 00:00:00 UTC,4366.54,867.74
2015-04-12 00:00:00 UTC,4366.54,856.65
2015-04-13 00:00:00 UTC,4366.54,813.60
2015-04-14 00:00:00 UTC,4366.54,778.65
2015-04-15 00:00:00 UTC,4366.54,802.35
2015-04-16 00:00:00 UTC,4366.54,825.95
2015-04-17 00:00:00 UTC,4366.54,815.22
2015-04-18 00:00:00 UTC,4366.54,802.82
2015-04-19 00:00:00 UTC,4366.54,808.14
2015-04-20 00:00:00 UTC,4366.54,783.88
2015-04-21 00:00:00 UTC,4366.54,834.15
2015-04-22 00:00:00 UTC,4366.54,836.18
2015-04-23 00:00:00 UTC,4366.54,830.48
2015-04-24 00:00:00 UTC,4366.54,794.17
2015-04-25 00:00:00 UTC,4366.54,787.42
2015-04-26 00:00:00 UTC,4366.54,754.50
2015-04-27 00:00:00 UTC,4366.54,795.13
2015-04-28 00:00:00 UTC,4366.54,751.48
2015-04-29 00:00:00 UTC,4366.54,750.52
2015-04-30 00:00:00 UTC,4366.54,782.62
2015-05-01 00:00:00 UTC,4366.54,754.49
2015-05-02 00:00:00 UTC,4366.54,745.27
2015-05-03 00:00:00 UTC,4366.54,691.51
2015-05-04 00:00:00 UTC,4366.54,691.23
2015-05-05 00:00:00 UTC,4366.54,674.39
2015-05-06 00:00:00 UTC,4366.54,662.12
2015-05-07 00:00:00 UTC,4366.54,677.76
2015-05-08 00:00:00 UTC,4366.54,699.03
2015-05-09 00:00:00 UTC,4366.54,701.28
2015-05-10 00:00:00 UTC,4366.54,693.58
2015-05-11 00:00:00 UTC,4366.54,693.21
2015-05-12 00:00:00 UTC,4366.54,838.93
2015-05-13 00:00:00 UTC,4366.54,876.20
2015-05-14 00:00:00 UTC,4366.54,867.70
2015-05-15 00:00:00 UTC,4366.54,915.43
2015-05-16 00:00:00 UTC,4366.54,885.24
2015-05-17 00:00:00 UTC,4366.54,874.17
2015-05-18 00:00:00 UTC,4366.54,878.58
2015-05-19 00:00:00 UTC,4366.54,908.50
2015-05-20 00:00:00 UTC,4362.17,1009.05
2015-05-21 00:00:00 UTC,4367.67,1010.32
2015-05-22 00:00:00 UTC,4621.09,1068.94
2015-05-23 00:00:00 UTC,4567.10,1056.45
2015-05-24 00:00:00 UTC,4684.25,1083.55
2015-05-25 00:00:00 UTC,4647.02,1074.94
2015-05-26 00:00:00 UTC,5277.65,1220.81
2015-05-27 00:00:00 UTC,6009.13,1390.02
2015-05-28 00:00:00 UTC,6328.94,1464.00
2015-05-29 00:00:00 UTC,5773.06,1335.41
2015-05-30 00:00:00 UTC,5311.33,1228.61
2015-05-31 00:00:00 UTC,5051.54,1168.51
2015-06-01 00:00:00 UTC,4677.13,1081.90
2015-06-02 00:00:00 UTC,5235.17,1210.99
2015-06-03 00:00:00 UTC,4971.30,1149.95
2015-06-04 00:00:00 UTC,4890.97,1131.37
2015-06-05 00:00:00 UTC,5007.79,1158.39
2015-06-06 00:00:00 UTC,5187.50,1199.96
2015-06-07 00:00:00 UTC,5021.65,1161.60
2015-06-08 00:00:00 UTC,5226.94,1209.09
2015-06-09 00:00:00 UTC,5306.32,1227.45
2015-06-10 00:00:00 UTC,5086.27,1176.55
2015-06-11 00:00:00 UTC,5116.55,1183.55
2015-06-12 00:00:00 UTC,5124.61,1185.41
2015-06-13 00:00:00 UTC,5329.34,1232.77
2015-06-14 00:00:00 UTC,5411.41,1251.76
2015-06-15 00:00:00 UTC,5505.71,1273.57
2015-06-16 00:00:00 UTC,6366.49,1472.68
2015-06-17 00:00:00 UTC,6273.05,1451.07
2015-06-18 00:00:00 UTC,6687.37,1546.91
2015-06-19 00:00:00 UTC,6589.52,1524.27
2015-06-20 00:00:00 UTC,6607.62,1528.46
2015-06-21 00:00:00 UTC,6512.60,1506.48
2015-06-22 00:00:00 UTC,6520.86,1508.39
2015-06-23 00:00:00 UTC,6148.22,1422.19
2015-06-24 00:00:00 UTC,6010.37,1390.31
2015-06-25 00:00:00 UTC,6083.46,1407.21
2015-06-26 00:00:00 UTC,5977.01,1382.59
2015-06-27 00:00:00 UTC,6470.48,1496.74
2015-06-28 00:00:00 UTC,6238.88,1443.16
2015-06-29 00:00:00 UTC,6592.96,1525.07
2015-06-30 00:00:00 UTC,6527.28,1509.88
2015-07-01 00:00:00 UTC,6290.94,1455.21
2015-07-02 00:00:00 UTC,6248.56,1445.40
2015-07-03 00:00:00 UTC,6239.09,1443.21
2015-07-04 00:00:00 UTC,6306.64,1458.84
2015-07-05 00:00:00 UTC,6276.55,1451.88
2015-07-06 00:00:00 UTC,6241.36,1443.74
2015-07-07 00:00:00 UTC,6186.02,1430.94
2015-07-08 00:00:00 UTC,6175.20,1428.43
2015-07-09 00:00:00 UTC,6371.94,1473.94
2015-07-10 00:00:00 UTC,6640.96,1536.17
